Life expectancy,Year,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
73.9,2008,138,11,4.9,58.5,93,1,5.8,14,93,4.7,93,0.3,428.9,2864198,1.2,1.2,0.7,13.2
74,2007,133,11,4.3,516.4,93,0,5.2,15,93,4.6,93,0.3,3611.2,28292724,1.2,1.2,0.7,13.2
74.2,2006,134,12,4.2,448.8,94,0,49.5,15,94,4.5,94,0.4,3171.5,27949944,1.2,1.2,0.7,13
72.8,2005,148,13,4.4,411.6,94,0,48.8,16,66,4.7,77,0.4,2754.8,276141,1.3,1.3,0.7,13
72.2,2004,151,14,4.3,356.9,92,0,48.1,18,81,4.6,86,0.4,2448.1,27273194,1.3,1.3,0.7,12.8
72.1,2003,152,15,4.5,34.7,65,0,47.4,19,95,4.6,94,0.4,218.3,26937738,1.3,1.3,0.7,13.3
72.6,2002,144,16,4,40.5,79.5,0,46.7,20,95,4.9,95,0.4,259.2,2661467,1.4,1.4,0.7,13.9
72.4,2001,142,17,4.2,302.5,79.5,0,46.1,22,9,5,9,0.5,1981.2,26261363,1.4,1.4,0.7,13.4
71.4,2000,154,18,4.6,297.5,79.5,1,45.4,24,93,4.8,98,0.5,1996.7,25914879,1.4,1.4,0.7,13.5
68.5,2015,211,52,4.3,0,6,619,25.4,66,79,6.1,6,0.1,2878.3,11716359,1,9.7,0.7,11.7
68.4,2014,214,54,4.5,31.3,67,58848,24.8,68,77,4.7,67,0.1,2842.9,112249,1,9.7,0.7,11.7
68.1,2013,219,55,4.6,24.6,89,2920,24.3,69,84,4.6,89,0.1,276.3,9848132,1,9.7,0.7,11.7
68.1,2012,217,56,5,212.7,88,1536,23.7,71,88,4.5,88,0.1,2581.8,96866642,1,9.7,0.7,11.6
68,2011,218,57,5,191.5,87,6538,23.1,72,87,4.3,87,0.1,2352.5,9527794,1,9.7,0.7,11.5
67.9,2010,218,58,4.9,198.3,77,6368,22.6,74,78,4.4,79,0.1,2129.5,93726624,1,9.7,0.7,11.4
68,2009,219,59,4.4,159.5,85,1469,22.1,76,86,4.4,87,0.1,1825.3,9222879,1,9.7,0.7,11.7
67.5,2008,217,60,4.2,155.5,88,341,21.6,78,91,4.5,91,0.1,1919.5,9751864,1,9.7,0.7,11.5
67.5,2007,216,62,4.2,137.3,87,530,21.1,80,87,3.9,87,0.1,1672.7,8929349,1,9.7,0.6,11.4
67.3,2006,219,63,4.1,121.4,77,9,2.6,82,88,4,88,0.1,1391.8,8789419,1,9.7,0.6,11.5
67,2005,223,65,4.2,105.7,49,118,2.1,84,9,3.9,89,0.1,1194.7,86274237,1,9.7,0.6,11.6
67.3,2004,218,66,4.5,13.4,48,3025,19.6,86,85,3.2,88,0.1,179.4,84678493,1,9.7,0.6,11.6
67.2,2003,217,67,4.4,0.9,52,10511,19.2,87,85,3.3,84,0.1,11.6,8331954,1,9.7,0.6,11.6
66.8,2002,221,68,4.4,0.1,42,7003,18.7,89,77,2.8,79,0.1,1.7,813526,1,9.7,0.6,11.4
66.8,2001,221,68,4.5,69,45,7360,18.3,89,76,3,79,0.1,957.3,79665315,1,9.7,0.6,11.4
66.8,2000,219,69,4.7,11.7,7,7120,17.8,90,74,3.2,78,0.1,138.9,77991569,1,9.6,0.6,11.4
77.5,2015,117,2,4.3,0,96,0,61.7,2,92,6.1,98,0.1,12566,37986412,1.9,2,0.9,16.4
77.3,2014,12,2,10.7,243.8,96,0,61.1,2,94,6.4,98,0.1,14341.7,3811735,1.9,2.1,0.9,16.4
77.1,2013,12,2,11.6,23.4,96,84,6.4,2,95,6.4,99,0.1,1378.5,384196,2,2.1,0.8,15.4
76.8,2012,125,2,10.8,230,97,71,59.7,2,95,6.6,99,0.1,13145.1,3863164,2,2.1,0.8,15.3
76.7,2011,128,2,10.9,250.1,98,0,59.1,2,96,6.7,99,0.1,13893.2,3863255,2,2.2,0.8,15.4
76.3,2010,13,2,10.6,220.5,98,13,58.4,2,96,6.9,99,0.1,12599.5,3842794,2.1,2.2,0.8,15.1
75.7,2009,136,2,10.7,1299.2,98,115,57.8,3,96,7.1,99,0.1,11527.6,3815163,2.1,2.3,0.8,15.1
75.5,2008,14,2,11.4,15.7,98,0,57.2,3,96,6.9,99,0.1,141.4,38125759,2.2,2.3,0.8,15
75.3,2007,144,2,10.9,14.3,98,40,56.6,3,99,6.3,99,0.1,1126.3,381256,2.2,2.4,0.8,15
75.2,2006,144,2,10.4,9.1,98,120,56,3,99,6.2,99,0.1,94.8,38141267,2.3,2.4,0.8,15
75,2005,144,2,9.5,79.4,98,13,55.5,3,99,6.2,99,0.1,821.3,38165445,2.3,2.5,0.8,14.8
74.9,2004,143,2,9.2,648.1,98,11,55,3,99,6.2,99,0.1,6681.2,38182222,2.4,2.5,0.8,15.5
74.7,2003,142,3,9.1,542,97,48,54.5,3,98,6.2,99,0.1,5693.5,382457,2.4,2.6,0.8,15.3
74.5,2002,145,3,8,516.1,98,34,54,3,98,6.3,99,0.1,5196.9,3823364,2.5,2.6,0.8,15
74.2,2001,149,3,7.7,466.7,95,133,53.6,3,98,5.9,98,0.1,4981.2,3824876,2.5,2.7,0.8,14.7
73.7,2000,153,3,8.4,412.4,99,77,53.1,4,98,5.5,98,0.1,4492.7,38258629,2.5,2.8,0.8,14.6
81.1,2015,76,0,4.3,0,98,8,61.6,0,98,6.1,98,0.1,1922.7,135876,0.7,0.5,0.8,16.6
89,2014,78,0,9.9,271.3,98,0,6.9,0,98,9.5,98,0.1,2277.5,14162,0.7,0.5,0.8,16.8
86,2013,79,0,10,2698,98,1,6.2,0,98,9.6,98,0.1,21618.7,1457295,0.7,0.5,0.8,16.3
83,2012,81,0,12,331.5,98,23,59.5,0,98,9.7,98,0.1,2577.4,1514844,0.7,0.5,0.8,16.3
82,2011,85,0,11.9,3108.3,97,2,58.8,0,97,1.7,97,0.1,23196.2,155756,0.7,0.5,0.8,16.2
79.6,2010,88,0,12.3,3119.3,97,5,58.1,0,97,1.4,98,0.1,22538.7,15731,0.7,0.5,0.8,16
79.3,2009,9,0,12,337.1,96,3,57.3,0,96,1.4,96,0.1,2364,1568247,0.7,0.5,0.8,16
79,2008,92,0,12.4,3652.9,97,1,56.5,0,97,9.9,97,0.1,24815.7,1558177,0.7,0.5,0.8,15.8
78.7,2007,94,0,12.6,333.4,97,0,55.7,0,96,9.6,97,0.1,2278.6,1542964,0.7,0.5,0.8,15.4
78.5,2006,96,0,13.1,2884,97,0,54.9,0,97,9.7,97,0.1,19821.4,1522288,0.7,0.5,0.8,15.4
77.7,2005,11,0,13.3,2814,94,7,54.1,1,93,10,93,0.1,18784.9,15333,0.7,0.6,0.8,15.4
78,2004,99,0,13.5,276.1,94,5,53.3,1,95,9.8,95,0.1,1845.6,1483861,0.7,0.6,0.8,15.9
77.3,2003,15,0,14.2,2283.9,94,8,52.5,1,96,9.5,99,0.1,15772.7,1458821,0.7,0.6,0.8,15.8
77.2,2002,17,1,12,1904,82,8,51.7,1,96,9.2,98,0.1,12882.3,1419631,0.8,0.6,0.8,15.9
76.9,2001,11,1,12.2,1657.3,7,0,5.9,1,96,9.1,97,0.1,11729.1,1362722,0.8,0.6,0.8,15.7
76.6,2000,11,1,11.9,167.3,58,45,5.1,1,96,9.1,96,0.1,1152.4,1289898,0.8,0.6,0.8,15.5
78.2,2015,68,0,4.3,0,99,18,69.3,0,99,6.1,99,0.1,66346.5,13452239.1,5.2,4.9,0.9,13.4
78.1,2014,69,0,1.2,5063.5,89,46,68.4,0,99,2.2,89,0.1,86852.7,13452239.1,5.2,4.8,0.9,13.4
77.9,2013,7,0,1.2,515.1,97,73,67.7,0,99,2.2,97,0.1,8834.9,13452239.1,5.1,4.7,0.8,13.4
77.8,2012,72,0,1.1,5163.3,93,160,67,0,93,2.2,92,0.1,88564.8,13452239.1,5.1,4.7,0.8,13.4
77.5,2011,74,0,1.2,4409.2,93,101,66.5,0,92,1.9,93,0.1,85948.7,13452239.1,5.1,4.6,0.8,12.4
77.3,2010,76,0,1.2,37.8,97,295,66,0,98,2.9,97,0.1,736.2,13452239.1,5,4.6,0.8,12
77,2009,79,0,1.1,3688.7,99,112,65.6,0,98,2.6,99,0.1,61478.2,13452239.1,5,4.6,0.8,11.8
76.8,2008,82,0,1.4,5484.1,97,0,65.2,0,98,1.9,97,0.1,82967.4,13452239.1,5,4.5,0.8,11.7
76.7,2007,83,0,1.2,44.2,94,361,65.1,0,97,2.3,94,0.1,675.6,13452239.1,4.9,4.5,0.8,12.6
76.6,2006,83,0,1.3,448.6,96,144,65,0,95,2.6,96,0.1,6256.6,13452239.1,4.9,4.5,0.8,13.7
76.6,2005,84,0,1.2,4582.5,97,74,65.1,0,98,3.1,97,0.1,51488.5,13452239.1,4.8,4.5,0.8,13.7
76.6,2004,84,0,1.1,4064.7,97,29,65,0,95,3.6,96,0.1,41818.4,13452239.1,4.8,4.5,0.8,13.5
76.5,2003,85,0,1,4050,93,24,64.7,0,93,4.1,92,0.1,34177,13452239.1,4.8,4.5,0.8,12.8
76.4,2002,85,0,0.9,188.7,98,34,64.1,0,96,2.7,96,0.1,2999.7,13452239.1,4.8,4.5,0.8,12.2
76.3,2001,87,0,0.8,170,93,23,63.3,0,93,2.6,93,0.1,2843.6,13452239.1,4.8,4.5,0.8,12.6
76.2,2000,88,0,0.5,1559.3,89,46,62.4,0,91,2.2,8,0.1,29986.3,13452239.1,4.8,4.5,0.8,13
82.3,2015,64,1,4.3,0,98,7,31.7,2,98,6.1,98,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
82,2014,66,1,0,0,99,442,31.2,2,99,7.4,99,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
81.7,2013,68,1,9.3,0,99,107,3.8,2,99,7.2,99,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
81.2,2012,69,1,9.6,0,99,2,3.4,2,99,7.1,99,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
81.1,2011,72,2,9.3,0,99,42,3,2,98,6.8,99,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
87,2010,74,2,9.2,0,94,114,29.5,2,95,6.8,94,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
86,2009,75,2,9,0,94,17,29.1,2,95,6.7,94,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
83,2008,75,2,9.3,0,94,2,28.6,2,92,6.2,94,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
79.8,2007,77,2,9.1,0,91,194,28.2,2,91,6,91,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
79.4,2006,79,2,8.8,0,99,28,27.7,2,98,5.8,98,0.1,6938.3,13452239.1,1.5,1,0.6,12.2
78.7,2005,84,2,9,0,99,7,27.2,3,96,5.3,96,0.1,6938.3,13452239.1,1.6,1,0.6,12.2
78.2,2004,89,3,9.2,0,92,11,26.7,3,9,5,88,0.1,6938.3,13452239.1,1.6,1,0.6,12.2
77.6,2003,95,3,9.7,0,91,33,26.2,3,94,4.9,97,0.1,6938.3,13452239.1,1.6,1,0.6,12.2
77.1,2002,99,3,9.6,0,92,62,25.7,4,99,4.6,97,0.1,6938.3,13452239.1,1.6,1.1,0.6,12.2
76.7,2001,17,3,11.5,0,89,23060,25.2,4,99,4.8,97,0.1,6938.3,13452239.1,1.6,1.1,0.6,12.2
76,2000,116,4,10.3,0,93,32647,24.7,4,99,4.2,97,0.1,6938.3,13452239.1,1.6,1.1,0.6,12.2
72.1,2015,157,1,4.3,0,88,0,53.4,1,88,6.1,87,0.1,6938.3,13452239.1,2.7,2.8,0.6,12.2
71.8,2014,162,1,10,0,92,2,52.7,1,92,1.3,9,0.1,6938.3,13452239.1,2.7,2.8,0.6,12.2
71.7,2013,163,1,10.5,0,91,27,52.1,1,92,1.5,9,0.1,6938.3,13452239.1,2.7,2.9,0.6,12.2
79,2012,175,1,10.7,0,94,11,51.5,1,92,11.9,92,0.1,6938.3,13452239.1,2.7,2.9,0.6,12.2
77,2011,177,1,9.5,0,96,0,5.9,1,96,1.6,93,0.1,6938.3,13452239.1,2.8,3,0.6,12.2
68.8,2010,219,1,8.3,0,98,0,5.4,1,97,12.8,9,0.1,6938.3,13452239.1,2.8,3,0.6,12.2
69,2009,218,1,8.5,0,89,0,49.9,1,87,12.5,85,0.1,6938.3,13452239.1,2.9,3.1,0.6,12.2
68.9,2008,228,1,9.1,0,97,0,49.5,1,96,11.4,9,0.1,6938.3,13452239.1,2.9,3.1,0.6,12.2
68.3,2007,237,1,9.7,0,95,10,49.1,1,93,1.9,92,0.1,6938.3,13452239.1,3,3.2,0.6,12.2
68,2006,242,1,8.4,0,98,34,48.7,1,98,1.6,97,0.1,6938.3,13452239.1,3.1,3.3,0.6,12.2
67.3,2005,248,1,10.8,0,99,6,48.3,1,99,9.2,98,0.1,6938.3,13452239.1,3.1,3.3,0.6,12.2
68,2004,225,1,12.3,0,99,4,47.9,1,98,8.5,98,0.1,6938.3,13452239.1,3.2,3.4,0.6,12.2
67.6,2003,226,1,8.2,0,99,87,47.6,1,98,8.2,98,0.1,6938.3,13452239.1,3.3,3.5,0.6,12.2
67.5,2002,225,1,6.7,0,99,4929,47.2,1,98,8.3,97,0.1,6938.3,13452239.1,3.4,3.6,0.6,12.2
67.6,2001,228,1,11,0,94,457,46.8,1,98,7,97,0.1,6938.3,13452239.1,3.5,3.6,0.6,12.2
67.1,2000,235,1,9.9,0,92,687,46.5,2,97,6.7,95,0.1,6938.3,13452239.1,3.6,3.7,0.6,12.2
75,2015,133,2,4.3,0,9,4,6.7,2,89,6.1,89,0.1,8958.8,19815481,2.5,2.7,0.8,14.7
74.8,2014,135,2,0,1.6,94,59,59.9,2,94,5.6,94,0.1,12.3,1998979,2.6,2.8,0.8,14.7
74.6,2013,138,2,9.6,1230.7,96,1159,59.2,2,88,5.6,92,0.1,9585.3,19983693,2.7,2.9,0.8,14.7
74.4,2012,138,2,9.6,1078.4,96,7450,58.4,2,92,5.5,91,0.1,8558.4,25835,2.8,3,0.8,15.3
74.3,2011,139,2,9.1,10.3,96,4189,57.7,2,89,5.5,89,0.1,92.3,2147528,2.9,3.1,0.8,15.7
73.4,2010,153,2,9,983.3,98,193,56.9,2,94,5.8,94,0.1,8297.5,2246871,3,3.2,0.8,15.8
73.1,2009,158,2,10.4,15,95,8,56.3,3,95,5.6,95,0.1,822.2,2367487,3,3.3,0.8,15.4
73.1,2008,159,2,11.9,128.1,97,12,55.6,3,95,5.3,96,0.1,1136.5,2537875,3.1,3.5,0.8,14.7
72.9,2007,154,3,10.6,919.2,99,353,55,3,96,5.2,96,0.1,8214.2,2882982,3.2,3.6,0.8,14.1
72.5,2006,157,3,8.5,665.6,99,3196,54.4,4,97,5.6,97,0.1,5828.7,2119376,3.2,3.7,0.8,13.7
71.9,2005,162,3,7.7,615.4,98,5043,53.9,4,97,5.5,97,0.1,4676.3,21319685,3.3,3.8,0.7,13.4
71.7,2004,165,4,9.8,431.3,99,117,53.4,4,97,5.4,97,0.1,3552.9,21451748,3.4,3.9,0.7,12.9
71.1,2003,174,4,8.8,375.2,98,9,52.9,4,97,5.3,97,0.1,2775,21574326,3.5,4,0.7,12.5
77,2002,178,4,9.6,37.8,99,14,52.4,5,98,4.6,98,0.1,2124.9,2173496,3.7,4.1,0.7,12
78,2001,179,4,9.8,180.1,98,10,51.9,5,99,4.4,99,0.1,1839.7,2213197,3.8,4.2,0.7,11.7
77,2000,175,4,10.2,152.6,98,35,51.4,5,99,4.3,99,0.1,1668.2,22442971,4,4.3,0.7,11.5
75,2015,222,13,4.3,0,97,843,6.5,15,97,6.1,97,0.1,9329.3,1449687,2.3,2.3,0.8,15
73,2014,225,13,10.1,1340.6,97,4711,59.9,15,97,7.7,97,0.1,14126,143819666,2.3,2.3,0.8,14.9
70,2013,229,14,10.6,1529.5,97,2339,59.3,16,98,7.9,97,0.2,15543.7,14356911,2.3,2.3,0.8,14.6
69.6,2012,237,14,11,178.8,97,2123,58.7,16,98,6.9,97,0.3,15154.5,14321676,2.3,2.4,0.8,14.3
69.4,2011,242,14,11,184.8,97,629,58.1,17,97,6.6,97,0.3,14212.7,14296868,2.3,2.4,0.8,14
68.4,2010,256,15,11.1,162.8,97,129,57.5,17,98,6.8,97,0.2,1675,142849449,2.3,2.5,0.8,13.7
68.2,2009,261,15,11.2,137,98,101,57,18,98,7.4,98,0.3,8562.9,142785342,2.3,2.5,0.8,14
67.5,2008,278,16,12,161.7,98,27,56.6,18,98,6.2,98,0.3,11635.3,14274235,2.3,2.5,0.8,13.9
67.3,2007,282,16,12.2,11,98,173,56.1,19,98,5.4,98,0.3,911.3,1428588,2.4,2.6,0.8,13.8
66.4,2006,3,17,11.8,12.3,98,1147,55.7,20,98,5.3,98,0.3,692.2,14349528,2.4,2.7,0.8,13.8
65,2005,327,18,11.6,625.5,97,454,55.3,20,98,5.2,98,0.3,5323.5,143518523,2.4,2.7,0.7,13.7
64.9,2004,321,19,11.5,46.5,96,2444,55,21,98,5.2,97,0.3,412.4,1446754,2.5,2.8,0.7,13.6
64.6,2003,322,20,11.3,333.2,94,3291,54.7,22,97,5.6,96,0.4,2975.1,144648257,2.6,2.8,0.7,13.2
64.8,2002,313,20,10.9,266.5,81,580,54.5,24,97,6,97,0.3,2375.6,1453646,2.7,2.9,0.7,12.8
65.1,2001,38,21,10.5,2.6,43,2072,54.2,25,97,5.7,96,0.3,21.4,14597683,2.8,3,0.7,12.5
65,2000,37,22,10.2,224.5,79.5,4800,54,26,97,5.4,96,0.2,1771.6,146596557,2.9,3,0.7,12.1
66.1,2015,227,11,4.3,0,98,1,21.4,15,99,6.1,98,0.4,71.3,11629553,5.7,5.7,0.5,10.8
65.7,2014,23,12,0,7.5,98,10,2.8,16,98,7.5,98,0.4,76.6,11345357,5.8,5.8,0.5,10.8
65.2,2013,233,12,0,11.7,98,17,2.1,17,98,7.7,98,0.5,688.9,1165151,5.9,5.9,0.5,10.8
64.6,2012,239,13,0,9.8,98,75,19.5,18,98,7.7,98,0.7,678.8,1788853,6.1,6.1,0.5,10.5
63.8,2011,247,14,8.3,9.1,97,31,18.9,20,93,7.7,97,1.3,617.3,151671,6.3,6.2,0.5,10.2
62.8,2010,26,16,7.9,63.8,97,121,18.3,23,93,7.9,97,2.3,563.5,1246842,6.5,6.3,0.5,10
61,2009,288,17,7.1,9.2,97,5,17.7,25,93,7.2,97,2.8,539.2,9977446,6.6,6.4,0.4,10.2
68,2008,282,18,6.4,0.7,97,6,17.1,28,97,7.7,97,3.7,5.7,978169,6.7,6.6,0.4,10.4
59.6,2007,295,20,6.8,7.4,97,26,16.5,30,98,8.5,97,5,44.9,944742,6.8,6.7,0.4,10.1
57.6,2006,328,22,6.9,78.5,99,494,15.9,34,99,1.2,99,6.2,342.4,92658,6.8,6.8,0.4,9.3
55.3,2005,37,24,7,39.4,95,129,15.4,38,95,6.8,95,7.1,287.9,8991735,6.8,7,0.4,8.8
53.4,2004,397,26,6.8,31.9,89,386,14.9,42,89,6.2,89,7.7,236.9,8818438,6.9,7.1,0.4,8.2
52,2003,48,29,6.7,33.3,96,1064,14.5,46,96,6.3,96,8.1,212.7,868346,7,7.3,0.4,7.6
57,2002,415,31,7.8,2,88,2738,14.1,50,85,4.2,88,8,196.6,853625,7.2,7.4,0.3,7.2
48.6,2001,438,33,5.7,0.4,79.5,896,13.7,54,76,4.4,77,8.1,21.6,832946,7.4,7.5,0.3,7.1
48.3,2000,426,34,7.1,18.4,79.5,2095,13.2,57,9,4.2,9,8.5,216.2,82573,7.6,7.7,0.3,6.6
69.3,2013,168.8,0,8.5,0,97,0,5.2,0,96,6.1,96,0.1,6938.3,13452239.1,3.7,3.6,0.7,13.4
75.2,2015,138,0,4.3,0,99,0,47.5,0,99,6.1,99,0.1,6938.3,13452239.1,4.3,4.3,0.7,13.1
75,2014,139,0,10,0,99,0,46.7,0,99,6.7,99,0.1,6938.3,13452239.1,4.3,4.3,0.7,13.1
74.8,2013,141,0,9.7,0,99,0,45.9,0,99,7.9,99,0.1,6938.3,13452239.1,4.3,4.3,0.7,13.1
74.7,2012,142,0,10,0,98,0,45.2,0,98,8.4,98,0.1,6938.3,13452239.1,4.3,4.3,0.7,13
74.6,2011,143,0,10.4,0,99,0,44.5,0,99,7.6,99,0.1,6938.3,13452239.1,4.3,4.3,0.7,12.9
74.2,2010,147,0,10.9,0,97,0,43.8,0,97,8.1,97,0.1,6938.3,13452239.1,4.3,4.3,0.7,12.8
74.3,2009,147,0,11.1,0,95,0,43,0,95,8.1,95,0.1,6938.3,13452239.1,4.3,4.4,0.7,12.7
74.1,2008,149,0,12.1,0,96,0,42.2,0,96,7.4,96,0.1,6938.3,13452239.1,4.3,4.4,0.7,12.6
73.9,2007,151,0,12.7,0,99,0,41.3,0,99,6.8,99,0.1,6938.3,13452239.1,4.3,4.4,0.7,12.8
73.5,2006,155,0,13.5,0,85,0,4.4,0,85,6.4,85,0.1,6938.3,13452239.1,4.3,4.4,0.7,12.4
73.1,2005,16,0,12.3,0,95,0,39.6,0,95,6.3,95,0.2,6938.3,13452239.1,4.4,4.4,0.7,12.2
72.6,2004,166,0,11.9,0,91,0,39,0,91,6.2,91,0.2,6938.3,13452239.1,4.4,4.4,0.7,12.3
72.2,2003,171,0,12.6,0,84,0,38.4,0,91,6.1,9,0.2,6938.3,13452239.1,4.4,4.4,0.7,12.4
72,2002,174,0,11.9,0,14,0,37.9,0,9,6.3,74,0.1,6938.3,13452239.1,4.4,4.5,0.7,12.5
71.8,2001,178,0,12,0,79.5,0,37.3,0,99,6.1,99,0.3,6938.3,13452239.1,4.5,4.5,0.7,12.6
71.6,2000,183,0,11.7,0,79.5,0,36.8,0,7,5.5,7,0.4,6938.3,13452239.1,4.5,4.5,0,12.8
73.2,2015,156,0,4.3,0,98,0,54.1,0,97,6.1,98,0.1,6938.3,13452239.1,3.5,3.4,0.7,13.3
73.1,2014,157,0,7,0,98,0,53.1,0,97,8.6,98,0.1,6938.3,13452239.1,3.5,3.4,0.7,13.3
72.7,2013,161,0,7.1,0,97,0,52.2,0,97,5.2,97,0.1,6938.3,13452239.1,3.5,3.4,0.7,13.3
72.8,2012,159,0,6.9,0,96,0,51.2,0,96,8.5,96,0.1,6938.3,13452239.1,3.5,3.5,0.7,13.3
72.7,2011,16,0,7,0,96,0,5.3,0,96,5,96,0.1,6938.3,13452239.1,3.5,3.5,0.7,13.3
72.5,2010,162,0,7,0,99,0,49.3,0,99,4.7,99,0.1,6938.3,13452239.1,3.5,3.5,0.7,13.3
72.3,2009,165,0,6.9,0,99,0,48.4,0,99,5.1,99,0.2,6938.3,13452239.1,3.6,3.5,0.7,13.3
72.1,2008,167,0,6.9,0,99,0,47.5,0,99,4.7,99,0.3,6938.3,13452239.1,3.6,3.6,0.7,13.3
71.9,2007,17,0,5.9,0,99,0,46.6,0,99,3.9,99,0.3,6938.3,13452239.1,3.6,3.6,0.7,13.3
71.7,2006,173,0,5.9,0,99,0,45.7,0,99,3.9,99,0.3,6938.3,13452239.1,3.7,3.6,0.7,13.3
71.4,2005,177,0,6,0,99,0,44.7,0,93,3.7,99,0.2,6938.3,13452239.1,3.7,3.7,0.7,13.3
71.2,2004,181,0,5.4,0,99,0,43.8,0,99,3.7,99,0.4,6938.3,13452239.1,3.8,3.7,0.7,13.2
71,2003,184,0,5.1,0,31,0,42.9,0,99,3.9,99,0.4,6938.3,13452239.1,3.8,3.8,0.7,13
79,2002,186,0,4.9,0,79.5,0,42,0,99,3.9,99,0.4,6938.3,13452239.1,3.9,3.8,0.7,12.9
79,2001,186,0,4.7,0,79.5,0,41,0,99,3.6,99,0.7,6938.3,13452239.1,3.9,3.9,0.7,12.8
79,2000,186,0,4.8,0,79.5,0,4.1,0,99,3.7,98,0.7,6938.3,13452239.1,4,3.9,0,12.7
74,2015,125,0,4.3,0,59,0,74.7,0,61,6.1,66,0.1,4149.4,193759,0.2,0.1,0.7,12.9
73.8,2014,128,0,0,660.3,56,0,74.3,0,58,7.2,63,0.1,4179,19229,0.2,0.1,0.7,12.9
73.6,2013,131,0,0,698.4,6,0,73.8,0,62,6.9,67,0.1,4219.7,19757,0.2,0.1,0.7,12.9
73.2,2012,136,0,0,492.1,64,1,73.4,0,62,5.2,64,0.1,4234.6,189194,0.2,0.1,0.7,12.9
73,2011,139,0,2.2,558.7,58,0,72.9,0,6,5.8,65,0.1,3943,187665,0.2,0.1,0.7,12.9
72.6,2010,144,0,3,434.8,57,8,72.5,0,57,5.7,62,0.1,3453.5,18625,0.2,0.2,0.7,12.9
76,2009,172,0,2.9,42.1,44,0,72,0,45,5.4,49,0.1,335.1,184826,0.2,0.2,0.7,12.9
72.5,2008,146,0,4,47.4,12,0,71.4,0,54,4.5,26,0.1,359.8,183526,0.2,0.2,0.7,12.9
72.2,2007,149,0,3.9,47.7,46,0,7.9,0,49,5.3,53,0.1,322.5,182286,0.2,0.2,0.7,12.9
72,2006,153,0,3.5,40.2,35,0,7.3,0,37,4.7,39,0.1,288,18194,0.2,0.2,0.7,12.7
71.6,2005,16,0,3.6,287.5,41,0,69.7,0,55,4.5,49,0.1,2571.3,179929,0.2,0.2,0.7,12.6
71.4,2004,162,0,3.6,310.6,54,0,68.9,0,26,4.5,55,0.1,2351.3,178781,0.2,0.2,0.7,12.4
79,2003,169,0,4.2,25,83,0,68.2,0,82,4.7,83,0.1,197.3,177662,0.2,0.2,0.7,12.3
76,2002,174,0,3.3,208.2,86,0,67.4,0,85,5.1,86,0.1,1631.4,176582,0.2,0.2,0.7,12.1
75,2001,175,0,3.4,199.4,89,0,66.5,0,83,5.2,85,0.1,1555.5,175566,0.2,0.2,0.6,12
72,2000,18,0,3,21.3,89,0,65.6,0,94,5.3,95,0.1,154.7,17461,0.2,0.2,0.6,12.1
69.3,2013,168.8,0,0,0,69,0,38.8,0,69,6.5,69,0.1,6938.3,13452239.1,4.7,4.8,0.6,15.1
67.5,2015,19,0,4.3,0,96,0,3.9,0,96,6.1,96,0.2,1624.6,195553,5.5,5.3,0.6,11.2
67.3,2014,191,0,0,225.7,95,0,3.1,0,95,8.4,95,0.2,1821.9,191266,5.6,5.4,0.6,11.1
67.1,2013,192,0,0,200.7,97,0,29.3,0,97,9.8,97,0.2,1619.5,18745,5.7,5.5,0.6,11
66.9,2012,194,0,0,8.2,96,0,28.5,0,96,8.6,96,0.5,138.9,182889,5.9,5.7,0.6,10.8
66.6,2011,198,0,5.7,7.5,96,0,27.7,0,96,5.4,96,0.5,134.3,1788,6,5.9,0.5,10.6
66.2,2010,24,0,5.6,63,98,0,26.9,0,98,5.2,98,0.5,1129.8,174776,6.1,6,0.5,10.6
65.8,2009,21,0,4.1,11.1,98,0,26.2,0,99,6.7,98,0.9,199.6,17813,6.3,6.2,0.5,10.1
65.4,2008,215,0,4.4,62.9,99,0,25.4,0,99,5.7,99,0.9,1126.5,166913,6.5,6.4,0.5,10.4
65.1,2007,217,0,4.1,49.9,87,0,24.7,0,98,7.4,97,1.2,894.9,16311,6.7,6.6,0.5,10.3
64.7,2006,22,0,5.5,47.1,75,0,24,0,97,7.8,97,1.2,843.9,159328,6.9,6.8,0.5,10.2
64.3,2005,222,0,5.3,10.8,96,0,23.4,0,97,1.4,97,1.6,81.9,15563,7,7,0.5,10
63.8,2004,224,0,5.8,9,7,0,22.8,0,99,9.9,96,1.6,693.3,151969,7.2,7.2,0.5,9.8
63.4,2003,225,0,6.5,86.4,43,0,22.2,0,94,11.1,94,1.6,649.3,148372,7.4,7.4,0.5,9.7
